Id,Sentiment,Tweet
1248833088005632000,0.25,
1248833089469476864,-0.5,
1248833089477828610,-0.4,
1248833089326981127,0,
1248833090652262402,-0.5,
1248833090702561280,-0.5,
1248833091487006720,0,
1248833092816523270,-1,
1248833092854284288,1,
1248833093324038144,-0.7333333333333330,
1248833093550534656,0.2,
1248833094527799304,0,
1248833095375020032,0.2,
1248833096000122881,0,
1248833096365027328,0.3333333333333330,
1248833096658513921,0,
1248833098122395648,0,
1248833100181671936,-0.4,
1248833101737816065,0,
1248833102123880448,-0.1375,
1248833102295601152,0.5,
1248833102425862149,0.15,
1248833103402897408,0,
1248833104849948672,0,
1248833106578157568,0,
1248833107962232832,0.16363636363636400,
1248833108293681162,-0.0375,
1248833108884873216,-0.25,
1248833110709538819,-0.20476190476190500,
1248833112986898432,0,
1248833113406480385,-0.4,
1248833113930764289,0.08611111111111110,
1248833114106810369,0.012103174603174600,
1248833114304118784,0.05000000000000000,
1248833115679674368,0.2,
1248833116719828992,0,
1248833116782854145,-0.1138888888888890,
1248833117214785536,-0.056666666666666700,
1248833118309580801,0,
1248833119177719808,-0.48333333333333300,
1248833119370637312,0.35833333333333300,
1248833119689609216,-0.125,
1248833120171892736,-0.5,
1248833120587169792,-0.03333333333333330,
1248833120633122816,-0.16666666666666700,
1248833122264698881,1,
1248833122600226816,0.28444444444444400,
1248833122801725440,0.05833333333333340,
1248833125196673026,0,
1248833125259436032,0,
1248833125813088258,0,
1248833125909749760,-0.30000000000000000,
1248833126333284352,0,
1248833126647898112,0,
1248833128707379201,0.26785714285714300,
1248833128749314051,0.21212121212121200,
1248833131555115010,-0.005454545454545460,
1248833134172479490,0,
1248833136546451462,0,
1248833137011879936,0.2,
1248833140761571328,0,
1248833141545959425,-0.005454545454545460,
1248833142187683844,-0.5,
1248833144708628483,0.3,
1248833146054828032,-0.1388888888888890,
1248833146390339584,0.8,
1248833151574528000,-0.15833333333333300,
1248833152220569600,0.16818181818181800,
1248833152577146881,0,
1248833152501583878,0,
1248833153751347201,-0.1375,
1248833153353080833,0.008142857142857150,
1248833155286458368,0,
1248833154820915201,0.015625,
1248833155789778945,0,
1248833156301631491,0,
1248833156234395654,1,
1248833156595081217,0,
1248833146407157760,0.35,
1248833156955987970,0,
1248833157601714177,1,
1248833157899718656,0.13636363636363600,
1248833157274705925,0.2,
1248833158881120256,0,
1248833161158463489,0,
1248833162387521536,0,
1248833162580561920,0,
1248833163922526208,0.2,
1248833165315244032,0,
1248833165910626304,0,
1248833166368014336,0,
1248833166472810503,0,
1248833166766415875,0,
1248833167445889024,0,
1248833167974207489,0.25,
1248833167802458112,0,
1248833167420604417,0,
1248833169123614725,0,
1248833169605853184,0,
1248833169983451136,0.2,
1248833170696372225,0,
1248833171229159424,0.5,
1248833172873203712,0,
1248833174064398338,0,
1248833174227922944,-0.20833333333333300,
1248833175888920576,0.2,
1248833176656461826,0,
1248833177109450752,0,
1248833178099318785,0.390625,
1248833178187345921,0.35714285714285700,
1248833179613458432,0,
1248833182864211968,0.15833333333333300,
1248833183287779328,0,
1248833184847917056,0.2,
1248833186089422848,-0.2,
1248833186198585346,0,
1248833187565801472,0.11363636363636400,
1248833187700264960,0.45,
1248833187813289985,-0.5,
1248833187817689089,0,
1248833188945752066,0,
1248833189239574528,0,
1248833192359944193,0.3181818181818180,
1248833192515297280,0.05833333333333340,
1248833193005834240,0,
1248833196424220673,0.35714285714285700,
1248833197636452352,0,
1248833199196663808,0.2,
1248833199570071552,0.29166666666666700,
1248833199804907520,-0.12222222222222200,
1248833201092595713,-0.2,
1248833204317913088,0,
1248833205236621312,0,
1248833205265928193,0.625,
1248833205450522624,0,
1248833206218100741,-0.041666666666666700,
1248833207010824193,-1,
1248833207409180672,0,
1248833207505539073,-0.2,
1248833207803338752,0,
1248833207228698624,0.8,
1248833209011294208,0,
1248833209262985216,0,
1248833209623670785,0.053333333333333300,
1248833209799979009,0,
1248833210001190913,-0.25,
1248833210370289665,-0.075,
1248833210827419650,0.053333333333333300,
1248833211981053952,0,
1248833209867042818,0,
1248833212081569792,0.053333333333333300,
1248833212597645313,0,
1248833212479991809,0,
1248833212857622528,0,
1248833213285281794,0.053333333333333300,
1248833214589763584,0.053333333333333300,
1248833214627659782,0,
1248833215814455296,0.053333333333333300,
1248833216259244032,0,
1248833216624168964,0.8,
1248833217148227587,0.053333333333333300,
1248833218406580226,0.053333333333333300,
1248833218922545153,0,
1248833219794841600,0.053333333333333300,
1248833220629499904,0.5,
1248833220977647618,0.053333333333333300,
1248833221703294976,0.16666666666666700,
1248833222164672513,-1,
1248833222605037568,0,
1248833223796256768,0,
1248833224794505216,-0.2,
1248833224794460160,0,
1248833226262474752,0.10000000000000000,
1248833226220556288,0.1111111111111110,
1248833228166721536,-0.4,
1248833228674236416,0.3,
1248833228992966656,0,
1248833231467810816,0.5,
1248833231685910528,-0.32500000000000000,
1248833231941586945,0.2,
1248833232436637696,0.5,
1248833233065783297,0,
1248833233971798016,0.5,
1248833234458136576,0.46875,
1248833234345082882,0.2,
1248833234819067904,0,
1248833234806255617,0,
1248833235003617280,-0.5,
1248833236425375745,-0.17500000000000000,
1248833236404277249,0,
1248833238539194368,-0.125,
1248833239008964609,0.2,
1248833239348703234,-0.005454545454545460,
1248833239390674944,-0.25,
1248833239453544448,0.3,
1248833240225308672,0,
1248833241575874560,1,
1248833243287293953,0,
1248833244155404288,0.8,
1248833247393370112,0.018750000000000000,
1248833249616392192,0.07500000000000000,
1248833249926721541,0.033333333333333300,
1248833250660941825,0.07500000000000000,
1248833250790866945,0.1,
1248833250895642624,0.5,
1248833251512160256,-1,
1248833252103581697,-0.2,
1248833252212617216,0.125,
1248833253965828096,0,
1248833255933202432,0,
1248833257388380160,-0.11666666666666700,
1248833257958825988,0,
1248833258919526400,-0.6,
1248833259615604737,0.07500000000000000,
1248833260412530688,-0.2,
1248833265441443840,0,
1248833265785503745,1,
1248833265865195520,0,
1248833266309722112,0.6,
1248833266326605824,-0.125,
1248833266318114816,-0.14090909090909100,
1248833265999331328,0.8,
1248833267031142403,0.5,
1248833267106791424,0.20555555555555600,
1248833267102433281,-0.005454545454545460,
1248833267341484032,0,
1248833268352348161,0.1875,
1248833268692086784,0,
1248833268516032514,-0.13333333333333300,
1248833270600462339,0.5,
1248833271741526016,-0.005454545454545460,
1248833272588709888,0.2,
1248833273834303495,-0.3333333333333330,
1248833273964486657,0,
1248833277131096065,0.35,
1248833277525282820,0.06818181818181820,
1248833278032797696,-0.05,
1248833278280445952,0,
1248833278431449090,0,
1248833280352215041,0,
1248833280641810435,0.16363636363636400,
1248833280712949760,0,
1248833281858158592,0,
1248833281816027136,-0.125,
1248833282101383170,0.05,
1248833284164833286,1,
1248833285666426880,0,
1248833285997735937,0,
1248833286308335619,0.25,
1248833288220725248,0,
1248833288342360065,0.5,
1248833289923825666,0.2,
1248833290859143168,0,
1248833292037689344,0,
1248833292411047936,0,
1248833293748846592,-0.08333333333333330,
1248833294503784450,0,
1248833294768078849,-0.16666666666666700,
1248833294952624128,0.2,
1248833295032307712,-0.5,
1248833295904690176,-0.005454545454545460,
1248833297024552960,0,
1248833298140262400,0.13333333333333300,
1248833298412924930,0,
1248833298698305536,0,
1248833299604094976,0,
1248833300040425472,0.2,
1248833300614930432,0.35,
1248833302187909120,0.033333333333333300,
1248833302317821955,0.5,
1248833302955307008,0.2,
1248833303999696900,-0.08750000000000000,
1248833304331087873,-0.005454545454545460,
1248833304389967873,0.5,
1248833304339587074,0.5,
1248833304993779713,0.15833333333333300,
1248833306084298753,-0.5,
1248833306612756482,0,
1248833306872905729,0,
1248833307007049728,-0.46666666666666700,
1248833307594362883,0.1,
1248833307569049600,-0.25,
1248833307862634497,0.16666666666666700,
1248833308391161858,0.2,
1248833308617654272,-0.07500000000000000,
1248833310723158018,-0.1625,
1248833310727389187,0,
1248833311385874432,0.05000000000000000,
1248833311738408961,-0.2,
1248833312577277952,0,
1248833313097363457,-0.3,
1248833313285890048,0,
1248833313604685824,0,
1248833314330312706,0,
1248833314284285954,0,
1248833315026522115,0.5,
1248833315995389953,0.05281385281385280,
1248833317018857474,-0.5,
1248833316951916544,-0.3,
1248833317090119681,0.1,
1248833317517983745,-0.0033333333333333400,
1248833318453272576,-0.5,
1248833318826708993,0,
1248833319350882305,-0.4,
1248833321427058693,0,
1248833322827919360,0.007272727272727260,
1248833322324652034,0.16666666666666700,
1248833324426149890,0,
1248833324463747072,-0.13333333333333300,
1248833324895711233,0,
1248833324799242242,0,
1248833326791737344,-0.575,
1248833327630397440,-0.17916666666666700,
1248833327831842822,0.5,
1248833328666382336,-0.5,
1248833328557338624,-0.10500000000000000,
1248833328758706180,0,
1248833330318991361,0.033333333333333300,
1248833330621173760,0.1,
1248833330587418624,0.2,
1248833333666000896,-0.5,
1248833333749895170,0.22727272727272700,
1248833334458736641,0,
1248833334488244224,0.78125,
1248833335134216193,0,
1248833336400723970,-0.2,
1248833336635617282,-0.14000000000000000,
1248833338602733570,-0.05,
1248833338669961220,0,
1248833338699182081,0.3,
1248833338804015104,0,
1248833342583140352,0,
1248833342616657925,0,
1248833342922829824,0.25,
1248833343027728385,0.2857142857142860,
1248833343241605120,-0.06666666666666670,
1248833344566996995,0,
1248833344923512833,0,
1248833346236338177,-0.5,
1248833346236567558,-0.6,
1248833346777440258,-0.1625,
1248833346831912960,-0.09999999999999990,
1248833347071004672,1,
1248833349348552704,-0.3878787878787880,
1248833349289828353,0,
1248833349897957376,-0.07000000000000000,
1248833350170628102,-0.10208333333333300,
1248833350803943424,0,
1248833350917222401,0.2,
1248833352448110592,0.6625,
1248833352595050496,0.03333333333333330,
1248833354788552707,0.2,
1248833355979706368,0,
1248833357519007744,0.28444444444444400,
1248833358890586112,0.11666666666666700,
1248833358919921665,0.2900000000000000,
1248833360048173056,0,
1248833360455221248,0,
1248833361143005184,0,
1248833361788964864,0,
1248833362023698433,0.5,
1248833362942472192,0.075,
1248833363391234049,0,
1248833363755974656,0,
1248833364561285121,0.6,
1248833365823959040,-0.025,
1248833366142550016,0,
1248833367673470976,0,
1248833369032372224,-0.20000000000000000,
1248833368315195392,0.10714285714285700,
1248833369401634816,-0.3,
1248833369384730624,0.22500000000000000,
1248833372618539009,0,
1248833372568289288,-0.4,
1248833372874518535,0.35,
1248833374103523328,0,
1248833374153846784,0,
1248833375114162176,0,
1248833378004033536,0,
1248833378498924545,0.2119047619047620,
1248833379094560768,0,
1248833379828670468,0.8,
1248833380424138752,0,
1248833380524883968,-0.2,
1248833380851937280,0.05,
1248833383255416833,0,
1248833383318216704,0,
1248833384647921665,0.1481818181818180,
1248833384597434368,0.25,
1248833384924749826,0,
1248833384987541505,-0.5,
1248833385281097728,0,
1248833385805447169,0,
1248833385763487744,0.2,
1248833385809797121,0,
1248833387898396674,0.05833333333333340,
1248833388003418112,-0.15,
1248833388267610115,0.5,
1248833389773217792,0.2,
1248833390419136517,0.35,
1248833390708551681,0,
1248833391073456130,0,
1248833391514001408,0.16666666666666700,
1248833391568375808,0,
1248833394475069440,0.1,
1248833394735226880,0.35,
1248833395272056833,-0.012037037037037000,
1248833396979183621,0,
1248833397226536960,0.4,
1248833398795354112,0,
1248833399852318720,0.16666666666666700,
1248833399747477505,0,
1248833400380641280,0.2,
1248833400791859200,-0.23333333333333300,
1248833401978851334,-0.472,
1248833402092113926,-0.2,
1248833403207569413,0.2,
1248833403400552448,-1,
1248833403631239169,0,
1248833404553924609,0.43333333333333300,
1248833404721741825,1,
1248833404793044994,-0.005454545454545460,
1248833405199900672,0.2777777777777780,
1248833406038757376,0,
1248833406126841856,0,
1248833407003623429,0.25,
1248833407259250690,0.5,
1248833408719097857,-0.3125,
1248833408886689792,0,
1248833409323094018,-0.1878787878787880,
1248833409734057996,-0.025000000000000000,
1248833410237267968,0,
1248833411701026818,0,
1248833412091260928,0,
1248833411118239745,-0.6,
1248833412271661057,0.19166666666666700,
1248833414008012801,-0.025000000000000000,
1248833414330908674,0.7,
1248833415849242625,0,
1248833416427999232,0,
1248833416507858950,0.21666666666666700,
1248833418646839297,0,
1248833418852315136,0.2,
1248833421138247680,0,
1248833422463660032,0,
1248833422505672704,0,
1248833422656749570,0,
1248833423092994054,0,
1248833423151525888,-0.5,
1248833423298330625,0,
1248833424996982787,-0.2,
1248833424791498753,-0.125,
1248833425953263616,1,
1248833427505381376,-0.2,
1248833427656278023,0,
1248833428218433536,-0.13333333333333300,
1248833428562366464,-0.5,
1248833428730122240,0.26666666666666700,
1248833428939624448,-0.375,
1248833429380034560,0,
1248833430936326144,0,
1248833431082946562,0,
1248833431770783746,0,
1248833435491319808,-0.25,
1248833437080776704,0,
1248833438838210560,0,
1248833439375093761,-0.16666666666666700,
1248833439933124608,0,
1248833440272674822,0.5,
1248833440562044929,0,
1248833444034932738,-0.1375,
1248833446027223041,0,
1248833446559899648,0.2,
1248833447700975616,-0.1375,
1248833448141156352,0,
1248833448191524864,-0.2,
1248833450246733824,0.28444444444444400,
1248833452042059779,0,
1248833452725559296,1,
1248833453363048448,0.2,
1248833453195325445,0.2,
1248833454294233090,0,
1248833454587985921,0,
1248833455439347713,-0.06666666666666670,
1248833459075698688,0.11666666666666700,
1248833460115877888,0,
1248833461680472065,-0.5,
1248833462733279234,0.14,
1248833463769235457,0.2857142857142860,
1248833464989659136,0,
1248833468395479040,0,
1248833468789919744,1,
1248833470475808769,0.25,
1248833470379556865,0.05,
1248833470958374919,-0.25,
1248833471788617728,0,
1248833472455573506,0,
1248833474502496258,0.16363636363636400,
1248833475001626629,0,
1248833475467075584,0,
1248833476226400256,0.11666666666666700,
1248833477342085121,-0.11666666666666700,
1248833479145664514,-0.2,
1248833479002882048,0.2,
1248833480936415232,-0.1625,
1248833482551218176,0,
1248833482471563267,1,
1248833483776106497,0.8,
1248833483998257154,-0.2,
1248833485814542337,0,
1248833485839593472,-0.25,
1248833486040883200,0.6666666666666670,
1248833486300966913,0,
1248833486640705537,0.7,
1248833486900858880,0,
1248833487261405186,-0.1375,
1248833488423276544,0,
1248833488339394565,0.5,
1248833488884772864,0,
1248833489203421184,-0.5,
1248833489597657089,0,
1248833490877022208,0.5,
1248833491032211457,-0.5,
1248833491166302208,0.04722222222222220,
1248833491464114178,0.28444444444444400,
1248833492634324992,0.10714285714285700,
1248833493011804161,-0.2916666666666670,
1248833494333210626,0,
1248833495348043776,0.2777777777777780,
1248833495620825090,0.1875,
1248833497009176576,0.2,
1248833497868861446,0.8,
1248833498238115841,0,
1248833498774941697,0.1,
1248833501207486464,0.4,
1248833501979385857,0,
1248833502159622144,0.5,
1248833503111843842,0.16666666666666700,
1248833505523453954,0.5,
1248833510044909574,0,
1248833511328378880,-0.08333333333333330,
1248833511571800065,0.27777777777777800,
1248833516034457600,0,
1248833516839698432,-0.5,
1248833516873408514,0.8333333333333330,
1248833519578746880,0,
1248833520434216962,0.28444444444444400,
1248833521210347520,0,
1248833521885392903,0,
1248833522225352707,0.3,
1248833524724989952,0.1,
1248833526377730049,0.7,
1248833528059645953,-0.22500000000000000,
1248833527979880448,0.2333333333333330,
1248833527933698048,-0.5,
1248833528437125120,0,
1248833528474644480,0,
1248833529460527104,-0.2,
1248833529745530880,0,
1248833532656357376,0,
1248833532941627392,0.0625,
1248833533235335168,0,
1248833533684207620,-0.8,
1248833534552408065,0.10000000000000000,
1248833534996836352,0.2,
1248833535302971392,0.5,
1248833535294738433,0,
1248833535873634304,0.25,
1248833536804651009,0.16363636363636400,
1248833539958640642,-0.4,
1248833540533489666,-0.2,
1248833540277424128,0,
1248833541250711552,0.14,
1248833543452495873,0.13636363636363600,
1248833545352540163,0,
1248833545667313664,0,
1248833546518552576,0,
1248833548049678337,0,
1248833548347273216,-0.5,
1248833549240655872,0,
1248833549131636739,1,
1248833551371358210,0.7,
1248833551786745861,0.6770833333333340,
1248833552520605697,-0.06666666666666670,
1248833553053319169,0.9,
1248833554097688581,0,
1248833554680692736,-0.5,
1248833555167207424,0.5,
1248833555683315712,0.175,
1248833556027043841,0.625,
1248833556157095937,0,
1248833556962369536,0,
1248833559030370306,0,
1248833559042961409,0.15,
1248833561727287301,0,
1248833561735475200,0.01428571428571430,
1248833562280751104,-0.10833333333333300,
1248833563010596865,0,
1248833563849441280,-0.2,
1248833564730445824,-0.26319444444444400,
1248833565816532993,0,
1248833565065752577,-0.275,
1248833566428901376,0,
1248833566844137472,1,
1248833568077307905,0.2,
1248833568488525825,-0.2916666666666670,
1248833568312152064,0.28444444444444400,
1248833569515962368,0,
1248833569964818432,-0.25,
1248833570551955458,-1,
1248833573727150083,0.3,
1248833573638901760,0.8,
1248833575077777409,0.05000000000000000,
1248833576130547713,0,
1248833576105172994,-0.08333333333333330,
1248833577753686017,0.01428571428571430,
1248833577883582464,0,
1248833578882007048,0.3,
1248833581482303489,0.22727272727272700,
1248833581687988224,0,
1248833582753288192,0.25,
1248833585240571904,0,
1248833585639043072,-0.1,
1248833588281237504,-0.1625,
1248833588734201859,0.5,
1248833590336434176,0,
1248833591447965697,0,
1248833593138274306,-0.2,
1248833593985687552,0,
1248833594031833089,-0.1878787878787880,
1248833594191052805,0.5,
1248833594946174977,0.20000000000000000,
1248833594933440512,1,
1248833595646652422,0.5,
1248833598720884736,0.08333333333333330,
1248833599677186048,-0.005454545454545460,
1248833600012902406,0,
1248833600415576064,-0.1625,
1248833600448937984,0,
1248833600524435456,0.4,
1248833601271201792,0,
1248833601770123269,0.8,
1248833601883398144,1,
1248833602600587264,0,
1248833602969841665,0,
1248833603020017664,0,
1248833603506786304,-0.0375,
1248833604102303745,-0.3,
1248833604337250304,-0.044444444444444400,
1248833605289168898,0.2,
1248833605973016580,0,
1248833606149177346,0.35,
1248833606505517059,0,
1248833606677680128,0.1875,
1248833607038312449,-0.6,
1248833607180959752,0,
1248833607033995265,0.2,
1248833608111910913,-0.005454545454545460,
1248833608195989506,0.5,
1248833608443285505,0,
1248833608548110337,0.625,
1248833609307435008,0.85,
1248833609877917696,0.3625,
1248833611526103040,0.325,
1248833612025192449,0.16666666666666700,
1248833613841522689,0.23484848484848500,
1248833614218854400,-0.1625,
1248833614470696962,0.25,
1248833615242227713,0,
1248833616383074305,0,
1248833616416653314,0,
1248833617016438790,1,
1248833618245378050,0.5,
1248833619079991303,0.5,
1248833619734347776,-0.20000000000000000,
1248833620321558528,0.5,
1248833621533868034,0,
1248833622217375744,0.2,
1248833624348274688,-0.6,
1248833624591515648,0,
1248833624847405056,-0.19444444444444400,
1248833625220616192,0.15,
1248833625308585984,0,
1248833626973917184,0.21428571428571400,
1248833628139859969,-0.02777777777777780,
1248833628265578496,-0.4,
1248833628479447045,0.5,
1248833629104422915,0,
1248833630069116928,0.2,
1248833629637283840,0.20833333333333300,
1248833631289667590,0,
1248833631864459264,0.010416666666666700,
1248833632330027008,0,
1248833633051435010,0,
1248833633357451264,-0.5,
1248833633864933376,-0.005454545454545460,
1248833634032914432,-0.3333333333333330,
1248833634200473600,-0.3333333333333330,
1248833635303788545,0.21666666666666700,
1248833636113305600,0,
1248833641058381825,0,
1248833641276420097,0.16363636363636400,
1248833641670512642,0,
1248833643264475137,-0.5,
1248833643499290631,0,
1248833645059555329,0,
1248833645768368128,-0.005454545454545460,
1248833646053789697,0.7,
1248833648247242752,0,
1248833648465502208,0,
1248833649107181570,0,
1248833650893787136,0,
1248833651221110785,-0.09999999999999990,
1248833651489505285,0,
1248833651892056064,-0.5625,
1248833653192310785,0,
1248833653486030854,0,
1248833656111747073,-0.16666666666666700,
1248833656166084608,0.09444444444444440,
1248833657286144002,-0.3,
1248833658196119553,0.20714285714285700,
1248833659919974400,0,
1248833660326797314,0.0625,
1248833660679122945,0.25,
1248833661170049024,-0.16666666666666700,
1248833662809976832,0.1952380952380950,
1248833663275433984,-0.75,
1248833649069428736,0.140625,
1248833663954898947,0.1,
1248833664214949888,0.5,
1248833667436290049,0,
1248833667528404993,0,
1248833667813658630,-0.16666666666666700,
1248833667994025985,0,
1248833668052701184,-0.5,
1248833669181001729,0,
1248833669692706821,-0.7644856770833330,
1248833669873258496,0,
1248833670179241984,-0.2,
1248833670707847168,0,
1248833670669983744,0.09444444444444450,
1248833671001296896,0.25,
1248833671533977601,1,
1248833671894831104,0.13333333333333300,
1248833672553193473,0,
1248833672733581313,0.5,
1248833673769758721,0.05000000000000000,
1248833675296301057,0,
1248833678920294400,0.13636363636363600,
1248833679096459265,0.35,
1248833680354795521,0,
1248833681117986816,0,
1248833682133135361,-0.4,
1248833682217078786,0.07500000000000000,
1248833684054183938,-0.1388888888888890,
1248833684746178560,0,
1248833685241167875,-0.6,
1248833685740081153,0.3,
1248833686021320705,0.26633522727272700,
1248833686252007424,0.5,
1248833686931247109,0,
1248833687401017344,0,
1248833687598350336,0.25,
1248833687686230019,0,
1248833687665496066,0,
1248833687749382147,-0.25,
1248833689213009922,-0.5,
1248833689259106310,0.9375,
1248833689657589760,0,
1248833690534371328,0.025,
1248833690752421888,-0.5,
1248833691310125056,-0.5,
1248833692908376065,0,
1248833693214531584,0,
1248833693256273920,-0.25,
1248833693667426304,0.28125,
1248833693814161408,-0.5,
1248833695122784261,0.35714285714285700,
1248833695391219712,0,
1248833695613456385,0,
1248833696137789442,0,
1248833697182363648,-0.1878787878787880,
1248833697144438784,-0.13333333333333300,
1248833697782083585,-0.4,
1248833700420128768,0,
1248833701699600389,-0.21250000000000000,
1248833701770702848,0.25,
1248833701909114880,0,
1248833702206902272,0.5,
1248833705084366848,0.2,
1248833705839169537,-0.25,
1248833705944190976,-0.5,
1248833707579854849,0,
1248833707923755008,0.13636363636363600,
1248833708204802048,0,
1248833708498415617,-0.005454545454545460,
1248833709383401480,0,
1248833710528446465,-0.5,
1248833711539466240,0,
1248833711623278598,0.14,
1248833711920930816,0.06818181818181820,
1248833713149841409,1,
1248833714240606208,0,
1248833715045728256,0,
1248833716635516930,0.4,
1248833716685692928,-0.28125,
1248833718711697409,0,
1248833718908788736,0,
1248833720196399104,-0.6,
1248833721366503425,0.28354978354978400,
1248833722809323520,0,
1248833722729676800,0.4,
1248833723220373505,0.184375,
1248833725288382464,0,
1248833725137289222,0.0625,
1248833725623701506,0,
1248833726009602050,0.2,
1248833728027090944,0.2,
1248833728605908993,-0.17,
1248833728903884801,0,
1248833729608343553,0,
1248833730786947073,0,
1248833731214766083,0,
1248833731336470528,0,
1248833733450502149,-0.4,
1248833734725578753,0,
1248833735425806337,0.8,
1248833737204338689,0.15625,
1248833737632120832,0,
1248833737745256450,0.2,
1248833738068209666,0.1,
1248833738945028096,-0.2033333333333330,
1248833739171311616,-0.1625,
1248833739221688320,1,
1248833739955863552,0,
1248833741201399810,-0.3750000000000000,
1248833742627536897,-0.08042328042328040,
1248833742879121408,0,
1248833743235629056,0,
1248833743965560833,0.35,
1248833748105228288,0.5,
1248833749887795200,0.016666666666666700,
1248833750596595712,-0.5,
1248833754191126528,0,
1248833754241458176,-0.13333333333333300,
1248833754711367680,0,
1248833756183445505,0.26666666666666700,
1248833756854550528,0,
1248833757915705344,0.5,
1248833758024757248,0.35,
1248833760734388224,-0.6,
1248833763544420353,0.08333333333333330,
1248833763603361793,0,
1248833765951995906,0,
1248833767055273985,-0.7,
1248833767315255301,0.017142857142857100,
1248833768246390784,0,
1248833769311571968,0.016666666666666700,
1248833770809163777,0,
1248833771987709952,0,
1248833773120024577,0,
1248833774369923073,0,
1248833774747435011,0.35714285714285700,
1248833775330447360,1,
1248833775993159680,-0.5,
